0,-0.13338,-0.13339,-0.13328,-0.13335,-0.13334
0.1,-0.1336,-0.13323,-0.13327,-0.13347,-0.1334
0.2,-0.13361,-0.13344,-0.13314,-0.13347,-0.13338
0.3,-0.13349,-0.13348,-0.13316,-0.13358,-0.13346
0.4,-0.13345,-0.13319,-0.13276,-0.13389,-0.13352
0.5,-0.13363,-0.13326,-0.13262,-0.13359,-0.13361
0.6,-0.13358,-0.13331,-0.13269,-0.13353,-0.13361
0.7,-0.13338,-0.13342,-0.13267,-0.13359,-0.13375
0.8,-0.13315,-0.13318,-0.13278,-0.13335,-0.13382
0.9,-0.13292,-0.13315,-0.13258,-0.13311,-0.13384
1,-0.13276,-0.13283,-0.13269,-0.13301,-0.13386
1.1,-0.13304,-0.13261,-0.13278,-0.13302,-0.13358
1.2,-0.13306,-0.13284,-0.13282,-0.13288,-0.13364
1.3,-0.13296,-0.13267,-0.13273,-0.13312,-0.13358
1.4,-0.13314,-0.13255,-0.13311,-0.13317,-0.13358
1.5,-0.13283,-0.13237,-0.13333,-0.13284,-0.13323
1.6,-0.13294,-0.13245,-0.13325,-0.13292,-0.13323
1.7,-0.13308,-0.13225,-0.13343,-0.13291,-0.1333
1.8,-0.13306,-0.13235,-0.13305,-0.133,-0.13338
1.9,-0.1332,-0.13251,-0.13317,-0.13288,-0.13351
2,-0.13329,-0.13246,-0.13318,-0.13277,-0.13348
2.1,-0.13324,-0.13245,-0.13308,-0.13265,-0.13356
2.2,-0.13341,-0.13224,-0.13308,-0.13255,-0.13358
2.3,-0.13342,-0.13215,-0.13318,-0.13243,-0.13348
2.4,-0.13343,-0.13208,-0.13313,-0.13252,-0.13346
2.5,-0.13348,-0.13197,-0.13328,-0.13253,-0.13345
2.6,-0.13349,-0.13198,-0.13319,-0.1326,-0.13343
2.7,-0.13331,-0.13177,-0.13319,-0.13269,-0.13349
2.8,-0.13335,-0.13181,-0.13315,-0.13264,-0.13305
2.9,-0.13355,-0.13152,-0.13316,-0.1324,-0.13296
3,-0.13335,-0.13143,-0.13313,-0.13246,-0.13294
3.1,-0.13307,-0.13173,-0.13318,-0.13239,-0.13268
3.2,-0.13292,-0.13159,-0.13313,-0.1325,-0.13278
3.3,-0.13282,-0.13185,-0.13304,-0.1328,-0.13264
3.4,-0.13302,-0.13174,-0.13299,-0.13285,-0.13271
3.5,-0.13306,-0.13171,-0.13281,-0.13285,-0.13268
3.6,-0.1331,-0.13196,-0.13272,-0.13269,-0.1328
3.7,-0.13285,-0.13211,-0.13267,-0.13244,-0.13277
