10.1, 393, 0, LTS, V
299.5, 2618, 3, RS, V
299.5, 2668, 3, FS, V
299.5, 3339, 4, RS, V
299.5, 3424, 4, FS, V
299.5, 3457, 4, IB, V
299.5, 3472, 4, IB, V
299.6, 295, 0, RS, V
299.6, 1924, 2, IB, V
299.6, 2662, 3, FS, V
299.6, 2687, 3, IB, V
299.6, 2694, 3, IB, V
299.7, 1121, 1, FS, V
299.7, 1822, 2, RS, V
299.7, 1885, 2, FS, V
299.7, 1942, 2, IB, V
299.7, 1950, 2, IB, V
299.7, 2685, 3, IB, V
299.8, 1852, 2, RS, V
299.8, 1923, 2, IB, V
299.8, 2695, 3, IB, V
299.8, 2702, 3, IB, V
299.8, 3448, 4, IB, V
299.9, 1938, 2, IB, V
299.9, 2699, 3, IB, V
299.9, 3432, 4, LTS, V
299.9, 3453, 4, IB, V
299.9, 3468, 4, IB, V
300, 1866, 2, RS, V
300, 2595, 3, RS, V
300, 3364, 4, RS, V
300.1, 1117, 1, FS, V
300.2, 1169, 1, IB, V
300.2, 1180, 1, IB, V
300.2, 1899, 2, FS, V
300.2, 1926, 2, IB, V
300.2, 3421, 4, FS, V
300.3, 1131, 1, FS, V
300.3, 1845, 2, RS, V
300.3, 1935, 2, IB, V
300.3, 2578, 3, RS, V
300.3, 2700, 3, IB, V
300.3, 3387, 4, RS, V
300.4, 3318, 4, RS, V
300.4, 3452, 4, IB, V
300.5, 369, 0, FS, V
300.5, 1075, 1, RS, V
300.5, 1182, 1, IB, V
300.5, 1922, 2, IB, V
300.5, 1949, 2, IB, V
300.5, 2704, 3, IB, V
300.6, 423, 0, IB, V
300.6, 1041, 1, RS, V
300.6, 1934, 2, IB, V
300.6, 3349, 4, RS, V
300.6, 3451, 4, IB, V
300.7, 278, 0, RS, V
300.7, 1952, 2, IB, V
300.7, 2660, 3, FS, V
300.7, 2712, 3, IB, V
300.8, 1928, 2, IB, V
300.8, 1943, 2, IB, V
300.9, 407, 0, IB, V
300.9, 414, 0, IB, V
300.9, 1186, 1, IB, V
300.9, 1191, 1, IB, V
300.9, 1839, 2, RS, V
300.9, 1859, 2, RS, V
300.9, 1892, 2, FS, V
300.9, 2634, 3, RS, V
300.9, 2686, 3, IB, V
300.9, 2705, 3, IB, V
300.9, 3360, 4, RS, V
300.9, 3463, 4, IB, V
300.9, 3475, 4, IB, V
301, 415, 0, IB, V
301, 1045, 1, RS, V
301, 1932, 2, IB, V
301, 1953, 2, IB, V
301, 3445, 4, IB, V
301, 3458, 4, IB, V
301.1, 383, 0, FS, V
301.1, 422, 0, IB, V
301.1, 2624, 3, RS, V
301.1, 2655, 3, FS, V
301.1, 2663, 3, FS, V
301.1, 2689, 3, IB, V
301.1, 3407, 4, FS, V
301.1, 3418, 4, FS, V
301.1, 3419, 4, FS, V
301.2, 408, 0, IB, V
301.3, 384, 0, FS, V
301.3, 1931, 2, IB, V
301.3, 1933, 2, IB, V
301.3, 2599, 3, RS, V
301.3, 2654, 3, FS, V
301.3, 3464, 4, IB, V
301.4, 324, 0, RS, V
301.4, 376, 0, FS, V
301.4, 380, 0, FS, V
301.4, 401, 0, IB, V
301.4, 1185, 1, IB, V
301.4, 1901, 2, FS, V
301.4, 1907, 2, FS, V
301.4, 2693, 3, IB, V
301.5, 2707, 3, IB, V
301.5, 3460, 4, IB, V
301.6, 1074, 1, RS, V
301.6, 1128, 1, FS, V
301.6, 1135, 1, FS, V
301.6, 1879, 2, FS, V
301.6, 2596, 3, RS, V
301.6, 2640, 3, FS, V
301.6, 2641, 3, FS, V
301.6, 3449, 4, IB, V
301.7, 365, 0, FS, V
301.7, 370, 0, FS, V
301.7, 410, 0, IB, V
301.7, 1116, 1, FS, V
301.7, 1130, 1, FS, V
301.7, 1947, 2, IB, V
301.7, 2656, 3, FS, V
301.7, 2667, 3, FS, V
301.7, 3356, 4, RS, V
301.8, 1164, 1, IB, V
301.8, 2628, 3, RS, V
301.8, 2642, 3, FS, V
301.8, 2696, 3, IB, V
301.9, 375, 0, FS, V
301.9, 3403, 4, FS, V
302, 287, 0, RS, V
302, 1893, 2, FS, V
302, 2688, 3, IB, V
302, 3320, 4, RS, V
302.1, 343, 0, RS, V
302.1, 1181, 1, IB, V
302.1, 1905, 2, FS, V
302.1, 1939, 2, IB, V
302.2, 1881, 2, FS, V
302.3, 371, 0, FS, V
302.3, 1884, 2, FS, V
302.4, 2698, 3, IB, V
302.5, 329, 0, RS, V
302.5, 1043, 1, RS, V
302.5, 2664, 3, FS, V
302.5, 2697, 3, IB, V
302.6, 2645, 3, FS, V
302.6, 2653, 3, FS, V
302.6, 3336, 4, RS, V
302.7, 431, 0, IB, V
302.7, 1192, 1, IB, V
302.7, 1890, 2, FS, V
302.7, 2584, 3, RS, V
302.7, 2650, 3, FS, V
302.8, 356, 0, FS, V
302.8, 409, 0, IB, V
302.9, 342, 0, RS, V
302.9, 377, 0, FS, V
302.9, 382, 0, FS, V
302.9, 1036, 1, RS, V
302.9, 1173, 1, IB, V
302.9, 1835, 2, RS, V
302.9, 1950, 2, IB, V
302.9, 2638, 3, FS, V
302.9, 2706, 3, IB, V
302.9, 3426, 4, FS, V
303, 1888, 2, FS, V
303, 2666, 3, FS, V
303.1, 405, 0, IB, V
303.1, 411, 0, IB, V
303.1, 2649, 3, FS, V
303.1, 2658, 3, FS, V
303.1, 2702, 3, IB, V
303.2, 314, 0, RS, V
303.2, 1124, 1, FS, V
303.2, 1165, 1, IB, V
303.2, 1942, 2, IB, V
303.2, 2691, 3, IB, V
303.2, 3465, 4, IB, V
303.3, 1033, 1, RS, V
303.3, 2585, 3, RS, V
303.3, 2685, 3, IB, V
303.3, 2687, 3, IB, V
303.4, 1179, 1, IB, V
303.4, 1180, 1, IB, V
303.4, 1844, 2, RS, V
303.4, 1873, 2, RS, V
303.4, 1896, 2, FS, V
303.4, 1944, 2, IB, V
303.4, 2695, 3, IB, V
303.4, 3401, 4, FS, V
303.4, 3438, 4, LTS, V
303.5, 355, 0, FS, V
303.5, 1895, 2, FS, V
303.5, 1923, 2, IB, V
303.5, 2576, 3, RS, V
303.5, 2699, 3, IB, V
303.6, 427, 0, IB, V
303.6, 1171, 1, IB, V
303.6, 1175, 1, IB, V
303.6, 1951, 2, IB, V
303.6, 3453, 4, IB, V
303.7, 385, 0, FS, V
303.7, 420, 0, IB, V
303.7, 421, 0, IB, V
303.7, 1126, 1, FS, V
303.7, 1927, 2, IB, V
303.8, 416, 0, IB, V
303.8, 1120, 1, FS, V
303.8, 1123, 1, FS, V
303.8, 1131, 1, FS, V
303.8, 1878, 2, FS, V
303.8, 1898, 2, FS, V
303.8, 1902, 2, FS, V
303.8, 1945, 2, IB, V
303.9, 1946, 2, IB, V
303.9, 2700, 3, IB, V
303.9, 3422, 4, FS, V
303.9, 3427, 4, FS, V
304, 372, 0, FS, V
304, 419, 0, IB, V
304, 3437, 4, LTS, V
304.1, 367, 0, FS, V
304.1, 381, 0, FS, V
304.1, 414, 0, IB, V
304.1, 3456, 4, IB, V
304.1, 3463, 4, IB, V
304.2, 364, 0, FS, V
304.2, 1119, 1, FS, V
304.2, 1813, 2, RS, V
304.2, 1922, 2, IB, V
304.2, 2704, 3, IB, V
304.2, 2713, 3, IB, V
304.2, 3471, 4, IB, V
304.2, 3473, 4, IB, V
304.3, 298, 0, RS, V
304.3, 328, 0, RS, V
304.3, 1034, 1, RS, V
304.3, 1880, 2, FS, V
304.3, 1906, 2, FS, V
304.3, 1928, 2, IB, V
304.3, 1948, 2, IB, V
304.3, 3379, 4, RS, V
304.4, 332, 0, RS, V
304.4, 1899, 2, FS, V
304.4, 1904, 2, FS, V
304.4, 2601, 3, RS, V
304.4, 3475, 4, IB, V
304.5, 346, 0, RS, V
304.5, 374, 0, FS, V
304.5, 412, 0, IB, V
304.5, 1127, 1, FS, V
304.5, 1142, 1, FS, V
304.5, 1177, 1, IB, V
304.5, 1892, 2, FS, V
304.5, 1897, 2, FS, V
304.5, 1933, 2, IB, V
304.5, 2640, 3, FS, V
304.5, 2646, 3, FS, V
304.6, 1894, 2, FS, V
304.6, 2667, 3, FS, V
304.6, 2705, 3, IB, V
304.7, 315, 0, RS, V
304.7, 422, 0, IB, V
304.7, 1867, 2, RS, V
304.7, 2635, 3, RS, V
304.7, 2703, 3, IB, V
304.7, 3420, 4, FS, V
304.7, 3445, 4, IB, V
304.7, 3452, 4, IB, V
304.8, 1072, 1, RS, V
304.8, 1162, 1, IB, V
304.8, 1182, 1, IB, V
304.8, 1185, 1, IB, V
304.8, 1889, 2, FS, V
304.8, 1934, 2, IB, V
304.8, 2619, 3, RS, V
304.8, 2643, 3, FS, V
304.8, 3449, 4, IB, V
304.9, 1800, 2, RS, V
304.9, 2566, 3, RS, V
304.9, 2668, 3, FS, V
304.9, 2707, 3, IB, V
304.9, 3457, 4, IB, V
304.9, 3458, 4, IB, V
305, 1907, 2, FS, V
305, 1926, 2, IB, V
305, 3446, 4, IB, V
305, 3455, 4, IB, V
305.1, 401, 0, IB, V
305.1, 1143, 1, FS, V
305.1, 1827, 2, RS, V
305.1, 2651, 3, FS, V
305.1, 2652, 3, FS, V
305.1, 2712, 3, IB, V
305.2, 2569, 3, RS, V
305.2, 2657, 3, FS, V
305.2, 2665, 3, FS, V
305.2, 2688, 3, IB, V
305.3, 360, 0, FS, V
305.3, 417, 0, IB, V
305.3, 1183, 1, IB, V
305.3, 1188, 1, IB, V
305.3, 1947, 2, IB, V
305.3, 3400, 4, FS, V
305.4, 425, 0, IB, V
305.4, 1167, 1, IB, V
305.4, 1833, 2, RS, V
305.4, 1929, 2, IB, V
305.4, 1932, 2, IB, V
305.4, 3329, 4, RS, V
305.4, 3450, 4, IB, V
305.5, 281, 0, RS, V
305.5, 1804, 2, RS, V
305.5, 1924, 2, IB, V
305.5, 1938, 2, IB, V
305.5, 1953, 2, IB, V
305.5, 2684, 3, IB, V
305.5, 2696, 3, IB, V
305.5, 2708, 3, IB, V
305.5, 2714, 3, IB, V
305.5, 3454, 4, IB, V
305.5, 3464, 4, IB, V
305.6, 357, 0, FS, V
305.6, 404, 0, IB, V
305.6, 1053, 1, RS, V
305.6, 1133, 1, FS, V
305.6, 1885, 2, FS, V
305.6, 1952, 2, IB, V
305.6, 2686, 3, IB, V
305.7, 326, 0, RS, V
305.7, 376, 0, FS, V
305.7, 1883, 2, FS, V
305.7, 1931, 2, IB, V
305.7, 2641, 3, FS, V
305.7, 2642, 3, FS, V
305.7, 2653, 3, FS, V
305.7, 2664, 3, FS, V
305.7, 3345, 4, RS, V
305.8, 348, 0, RS, V
305.8, 1881, 2, FS, V
305.8, 1887, 2, FS, V
305.8, 2625, 3, RS, V
305.8, 2645, 3, FS, V
305.8, 2690, 3, IB, V
305.9, 402, 0, IB, V
305.9, 1040, 1, RS, V
305.9, 2617, 3, RS, V
305.9, 2650, 3, FS, V
305.9, 2663, 3, FS, V
305.9, 3419, 4, FS, V
306, 279, 0, RS, V
306, 383, 0, FS, V
306, 1056, 1, RS, V
306, 1891, 2, FS, V
306, 2683, 3, IB, V
306, 3362, 4, RS, V
306.1, 1070, 1, RS, V
306.1, 1161, 1, IB, V
306.1, 1166, 1, IB, V
306.1, 1169, 1, IB, V
306.1, 1178, 1, IB, V
306.1, 1890, 2, FS, V
306.1, 1937, 2, IB, V
306.1, 2638, 3, FS, V
306.1, 3396, 4, RS, V
306.2, 1163, 1, IB, V
306.2, 1192, 1, IB, V
306.2, 1856, 2, RS, V
306.2, 1941, 2, IB, V
306.2, 3381, 4, RS, V
306.2, 3462, 4, IB, V
306.3, 306, 0, RS, V
306.3, 1165, 1, IB, V
306.3, 1173, 1, IB, V
306.3, 1930, 2, IB, V
306.3, 2693, 3, IB, V
306.3, 3378, 4, RS, V
306.4, 375, 0, FS, V
306.4, 429, 0, IB, V
306.4, 1164, 1, IB, V
306.4, 1925, 2, IB, V
306.5, 336, 0, RS, V
306.5, 1172, 1, IB, V
306.5, 1935, 2, IB, V
306.6, 1121, 1, FS, V
306.6, 1888, 2, FS, V
306.6, 2706, 3, IB, V
306.7, 1168, 1, IB, V
306.7, 1831, 2, RS, V
306.7, 1848, 2, RS, V
306.7, 2568, 3, RS, V
306.7, 3398, 4, RS, V
306.8, 1118, 1, FS, V
306.8, 1179, 1, IB, V
306.8, 1181, 1, IB, V
306.8, 1855, 2, RS, V
306.8, 1900, 2, FS, V
306.8, 1942, 2, IB, V
306.8, 2604, 3, RS, V
306.8, 3412, 4, FS, V
306.8, 3417, 4, FS, V
306.9, 426, 0, IB, V
306.9, 428, 0, IB, V
306.9, 1117, 1, FS, V
306.9, 1130, 1, FS, V
306.9, 1170, 1, IB, V
306.9, 1927, 2, IB, V
306.9, 2570, 3, RS, V
306.9, 2655, 3, FS, V
306.9, 2662, 3, FS, V
306.9, 2687, 3, IB, V
306.9, 2710, 3, IB, V
306.9, 3407, 4, FS, V
307, 363, 0, FS, V
307, 427, 0, IB, V
307, 1097, 1, RS, V
307, 1863, 2, RS, V
307, 1903, 2, FS, V
307, 1940, 2, IB, V
307, 1944, 2, IB, V
307, 2623, 3, RS, V
307, 3399, 4, FS, V
307, 3421, 4, FS, V
307.1, 1110, 1, RS, V
307.1, 1122, 1, FS, V
307.1, 1882, 2, FS, V
307.1, 1895, 2, FS, V
307.1, 2644, 3, FS, V
307.1, 2699, 3, IB, V
307.2, 393, 0, LTS, V
307.2, 1035, 1, RS, V
307.2, 1145, 1, FS, V
307.2, 2647, 3, FS, V
307.2, 2656, 3, FS, V
307.2, 2659, 3, FS, V
307.2, 3365, 4, RS, V
307.3, 414, 0, IB, V
307.3, 1115, 1, RS, V
307.3, 1131, 1, FS, V
307.3, 1798, 2, RS, V
307.3, 1896, 2, FS, V
307.3, 1946, 2, IB, V
307.3, 2618, 3, RS, V
307.4, 313, 0, RS, V
307.4, 368, 0, FS, V
307.4, 373, 0, FS, V
307.4, 1060, 1, RS, V
307.4, 1100, 1, RS, V
307.4, 1102, 1, RS, V
307.4, 1904, 2, FS, V
307.4, 2666, 3, FS, V
307.4, 3415, 4, FS, V
307.4, 3425, 4, FS, V
307.5, 2713, 3, IB, V
307.5, 3322, 4, RS, V
307.6, 1124, 1, FS, V
307.6, 1902, 2, FS, V
307.6, 2658, 3, FS, V
307.6, 2694, 3, IB, V
307.7, 320, 0, RS, V
307.7, 359, 0, FS, V
307.7, 418, 0, IB, V
307.7, 1134, 1, FS, V
307.7, 1898, 2, FS, V
307.7, 1901, 2, FS, V
307.7, 2639, 3, FS, V
307.7, 3337, 4, RS, V
307.8, 378, 0, FS, V
307.8, 388, 0, LTS, V
307.8, 1120, 1, FS, V
307.8, 1138, 1, FS, V
307.8, 1870, 2, RS, V
307.8, 1899, 2, FS, V
307.8, 1948, 2, IB, V
307.8, 2649, 3, FS, V
307.8, 3473, 4, IB, V
307.9, 412, 0, IB, V
307.9, 1046, 1, RS, V
307.9, 1058, 1, RS, V
307.9, 1803, 2, RS, V
307.9, 2562, 3, RS, V
307.9, 3459, 4, IB, V
308, 362, 0, FS, V
308, 2582, 3, RS, V
308, 2703, 3, IB, V
308.1, 379, 0, FS, V
308.1, 397, 0, LTS, V
308.1, 1111, 1, RS, V
308.1, 1132, 1, FS, V
308.1, 1177, 1, IB, V
308.1, 1794, 2, RS, V
308.1, 1886, 2, FS, V
308.2, 299, 0, RS, V
308.2, 309, 0, RS, V
308.2, 361, 0, FS, V
308.2, 1107, 1, RS, V
308.2, 1174, 1, IB, V
308.2, 1897, 2, FS, V
308.2, 1907, 2, FS, V
308.2, 2588, 3, RS, V
308.2, 3321, 4, RS, V
308.3, 424, 0, IB, V
308.3, 1067, 1, RS, V
308.3, 1136, 1, FS, V
308.3, 1816, 2, RS, V
308.3, 1951, 2, IB, V
308.3, 2640, 3, FS, V
308.3, 3331, 4, RS, V
308.3, 3471, 4, IB, V
308.4, 1042, 1, RS, V
308.4, 1089, 1, RS, V
308.4, 1140, 1, FS, V
308.4, 1878, 2, FS, V
308.4, 1926, 2, IB, V
308.4, 2555, 3, RS, V
308.4, 2697, 3, IB, V
308.4, 3445, 4, IB, V
308.5, 302, 0, RS, V
308.5, 410, 0, IB, V
308.5, 1090, 1, RS, V
308.5, 1116, 1, FS, V
308.5, 1162, 1, IB, V
308.5, 1812, 2, RS, V
308.5, 1906, 2, FS, V
308.5, 2614, 3, RS, V
308.5, 3413, 4, FS, V
308.6, 284, 0, RS, V
308.6, 305, 0, RS, V
308.6, 419, 0, IB, V
308.6, 1144, 1, FS, V
308.6, 2648, 3, FS, V
308.6, 3446, 4, IB, V
308.7, 311, 0, RS, V
308.7, 404, 0, IB, V
308.7, 1188, 1, IB, V
308.7, 1879, 2, FS, V
308.7, 1922, 2, IB, V
308.7, 2663, 3, FS, V
308.7, 3449, 4, IB, V
308.8, 401, 0, IB, V
308.8, 1068, 1, RS, V
308.8, 1877, 2, FS, V
308.8, 2627, 3, RS, V
308.8, 2633, 3, RS, V
308.8, 2641, 3, FS, V
308.8, 2668, 3, FS, V
308.9, 417, 0, IB, V
308.9, 1183, 1, IB, V
308.9, 1885, 2, FS, V
308.9, 1894, 2, FS, V
308.9, 1945, 2, IB, V
308.9, 1947, 2, IB, V
308.9, 3370, 4, RS, V
308.9, 3375, 4, RS, V
308.9, 3426, 4, FS, V
309, 289, 0, RS, V
309, 296, 0, RS, V
309, 334, 0, RS, V
309, 370, 0, FS, V
309, 1081, 1, RS, V
309, 1123, 1, FS, V
309, 1891, 2, FS, V
309, 1892, 2, FS, V
309, 2691, 3, IB, V
309.1, 381, 0, FS, V
309.1, 1142, 1, FS, V
309.1, 1143, 1, FS, V
309.1, 1881, 2, FS, V
309.1, 1924, 2, IB, V
309.1, 2560, 3, RS, V
309.1, 2664, 3, FS, V
309.2, 1083, 1, RS, V
309.2, 1106, 1, RS, V
309.2, 2609, 3, RS, V
309.2, 2642, 3, FS, V
309.2, 2653, 3, FS, V
309.2, 3326, 4, RS, V
309.2, 3454, 4, IB, V
309.3, 276, 0, RS, V
309.3, 1127, 1, FS, V
309.3, 1128, 1, FS, V
309.3, 1166, 1, IB, V
309.3, 1185, 1, IB, V
309.3, 1865, 2, RS, V
309.3, 3394, 4, RS, V
309.4, 331, 0, RS, V
309.4, 403, 0, IB, V
309.4, 408, 0, IB, V
309.4, 413, 0, IB, V
309.4, 1038, 1, RS, V
309.4, 1141, 1, FS, V
309.4, 1890, 2, FS, V
309.4, 2605, 3, RS, V
309.4, 2652, 3, FS, V
309.4, 2660, 3, FS, V
309.4, 3351, 4, RS, V
309.5, 330, 0, RS, V
309.5, 350, 0, RS, V
309.5, 402, 0, IB, V
309.5, 1888, 2, FS, V
309.5, 1949, 2, IB, V
309.5, 2577, 3, RS, V
309.5, 2643, 3, FS, V
309.5, 2646, 3, FS, V
309.5, 3359, 4, RS, V
309.5, 3422, 4, FS, V
309.5, 3474, 4, IB, V
309.6, 389, 0, LTS, V
309.6, 430, 0, IB, V
309.6, 2556, 3, RS, V
309.6, 2650, 3, FS, V
309.6, 3374, 4, RS, V
309.6, 3462, 4, IB, V
309.7, 280, 0, RS, V
309.7, 431, 0, IB, V
309.7, 1129, 1, FS, V
309.7, 1903, 2, FS, V
309.7, 1923, 2, IB, V
309.7, 1925, 2, IB, V
309.7, 1934, 2, IB, V
309.7, 2592, 3, RS, V
309.7, 2645, 3, FS, V
309.7, 2683, 3, IB, V
309.7, 3414, 4, FS, V
309.7, 3423, 4, FS, V
309.7, 3424, 4, FS, V
309.8, 292, 0, RS, V
309.8, 1076, 1, RS, V
309.8, 1119, 1, FS, V
309.8, 1161, 1, IB, V
309.8, 1163, 1, IB, V
309.8, 1820, 2, RS, V
309.8, 1930, 2, IB, V
309.8, 2557, 3, RS, V
309.8, 2636, 3, RS, V
309.8, 3344, 4, RS, V
309.8, 3404, 4, FS, V
309.9, 297, 0, RS, V
309.9, 1146, 1, FS, V
309.9, 1932, 2, IB, V
310, 277, 0, RS, V
310, 429, 0, IB, V
310, 1118, 1, FS, V
310, 1168, 1, IB, V
310, 3412, 4, FS, V
310, 3461, 4, IB, V
310.1, 1103, 1, RS, V
310.1, 1145, 1, FS, V
310.1, 1167, 1, IB, V
310.1, 1171, 1, IB, V
310.1, 1840, 2, RS, V
310.1, 1895, 2, FS, V
310.1, 1904, 2, FS, V
310.1, 1927, 2, IB, V
310.1, 1953, 2, IB, V
310.1, 3406, 4, FS, V
310.1, 3419, 4, FS, V
310.2, 1039, 1, RS, V
310.2, 1091, 1, RS, V
310.2, 1125, 1, FS, V
310.2, 1170, 1, IB, V
310.2, 1883, 2, FS, V
310.2, 1929, 2, IB, V
310.2, 2564, 3, RS, V
310.2, 2622, 3, RS, V
310.2, 2638, 3, FS, V
310.3, 409, 0, IB, V
310.3, 1117, 1, FS, V
310.3, 1124, 1, FS, V
310.3, 2709, 3, IB, V
310.3, 2710, 3, IB, V
310.3, 3405, 4, FS, V
310.4, 323, 0, RS, V
310.4, 427, 0, IB, V
310.4, 1114, 1, RS, V
310.4, 1192, 1, IB, V
310.4, 1900, 2, FS, V
310.4, 1905, 2, FS, V
310.4, 1940, 2, IB, V
310.4, 2613, 3, RS, V
310.4, 2647, 3, FS, V
310.4, 2659, 3, FS, V
310.4, 2665, 3, FS, V
310.4, 3418, 4, FS, V
310.5, 333, 0, RS, V
310.5, 1131, 1, FS, V
310.5, 1187, 1, IB, V
310.5, 1889, 2, FS, V
310.5, 2601, 3, RS, V
310.5, 2654, 3, FS, V
310.5, 3332, 4, RS, V
310.5, 3467, 4, IB, V
310.6, 314, 0, RS, V
310.6, 411, 0, IB, V
310.6, 1121, 1, FS, V
310.6, 1135, 1, FS, V
310.6, 1936, 2, IB, V
310.6, 2651, 3, FS, V
310.6, 2655, 3, FS, V
310.7, 1099, 1, RS, V
310.7, 1120, 1, FS, V
310.7, 1134, 1, FS, V
310.7, 2662, 3, FS, V
310.7, 2699, 3, IB, V
310.7, 3358, 4, RS, V
310.8, 353, 0, RS, V
310.8, 1130, 1, FS, V
310.8, 1139, 1, FS, V
310.8, 1950, 2, IB, V
310.8, 2666, 3, FS, V
310.8, 2707, 3, IB, V
310.8, 3410, 4, FS, V
310.8, 3420, 4, FS, V
310.8, 3421, 4, FS, V
310.8, 3451, 4, IB, V
310.9, 349, 0, RS, V
310.9, 367, 0, FS, V
310.9, 1137, 1, FS, V
310.9, 1186, 1, IB, V
310.9, 1827, 2, RS, V
310.9, 1893, 2, FS, V
310.9, 1898, 2, FS, V
310.9, 1902, 2, FS, V
310.9, 1943, 2, IB, V
310.9, 2658, 3, FS, V
310.9, 2690, 3, IB, V
310.9, 3380, 4, RS, V
310.9, 3455, 4, IB, V
310.9, 3456, 4, IB, V
311, 1876, 2, RS, V
311, 1896, 2, FS, V
311, 3347, 4, RS, V
311, 3401, 4, FS, V
311, 3417, 4, FS, V
311.1, 405, 0, IB, V
311.1, 418, 0, IB, V
311.1, 1833, 2, RS, V
311.1, 2567, 3, RS, V
311.1, 2599, 3, RS, V
311.1, 2629, 3, RS, V
311.1, 2649, 3, FS, V
311.1, 2693, 3, IB, V
311.1, 3429, 4, FS, V
311.2, 377, 0, FS, V
311.2, 400, 0, IB, V
311.2, 1165, 1, IB, V
311.2, 1800, 2, RS, V
311.2, 1886, 2, FS, V
311.2, 1907, 2, FS, V
311.2, 2639, 3, FS, V
311.3, 1138, 1, FS, V
311.3, 1897, 2, FS, V
311.3, 2624, 3, RS, V
311.3, 2656, 3, FS, V
311.4, 282, 0, RS, V
311.4, 316, 0, RS, V
311.4, 1074, 1, RS, V
311.4, 1122, 1, FS, V
311.4, 1140, 1, FS, V
311.4, 1901, 2, FS, V
311.4, 1906, 2, FS, V
311.4, 3427, 4, FS, V
311.4, 3444, 4, IB, V
311.5, 275, 0, RS, V
311.5, 1126, 1, FS, V
311.5, 1836, 2, RS, V
311.5, 1899, 2, FS, V
311.5, 2661, 3, FS, V
311.6, 286, 0, RS, V
311.6, 373, 0, FS, V
311.6, 375, 0, FS, V
311.6, 1073, 1, RS, V
311.6, 1133, 1, FS, V
311.6, 1136, 1, FS, V
311.6, 1144, 1, FS, V
311.6, 1172, 1, IB, V
311.6, 1877, 2, FS, V
311.6, 1878, 2, FS, V
311.6, 1887, 2, FS, V
311.6, 3383, 4, RS, V
311.6, 3408, 4, FS, V
311.7, 303, 0, RS, V
311.7, 424, 0, IB, V
311.7, 1885, 2, FS, V
311.7, 2657, 3, FS, V
311.7, 3328, 4, RS, V
311.7, 3346, 4, RS, V
311.7, 3402, 4, FS, V
311.8, 404, 0, IB, V
311.8, 412, 0, IB, V
311.8, 1132, 1, FS, V
311.8, 1174, 1, IB, V
311.8, 1191, 1, IB, V
311.8, 1804, 2, RS, V
311.8, 2597, 3, RS, V
311.8, 2640, 3, FS, V
311.8, 3425, 4, FS, V
311.8, 3447, 4, IB, V
311.8, 3466, 4, IB, V
311.9, 1040, 1, RS, V
311.9, 1101, 1, RS, V
311.9, 1818, 2, RS, V
311.9, 1868, 2, RS, V
312, 1077, 1, RS, V
312, 1823, 2, RS, V
312, 1861, 2, RS, V
312, 1884, 2, FS, V
312, 1891, 2, FS, V
312, 1892, 2, FS, V
312, 2667, 3, FS, V
312, 2684, 3, IB, V
312, 3363, 4, RS, V
312.1, 363, 0, FS, V
312.1, 366, 0, FS, V
312.1, 410, 0, IB, V
312.1, 1142, 1, FS, V
312.1, 1188, 1, IB, V
312.1, 1879, 2, FS, V
312.1, 2642, 3, FS, V
312.1, 3415, 4, FS, V
312.2, 285, 0, RS, V
312.2, 1096, 1, RS, V
312.2, 1123, 1, FS, V
312.2, 1127, 1, FS, V
312.2, 1849, 2, RS, V
312.2, 1853, 2, RS, V
312.2, 2646, 3, FS, V
312.2, 2653, 3, FS, V
312.2, 3371, 4, RS, V
312.3, 307, 0, RS, V
312.3, 338, 0, RS, V
312.3, 381, 0, FS, V
312.3, 1143, 1, FS, V
312.3, 1888, 2, FS, V
312.3, 2583, 3, RS, V
312.3, 2590, 3, RS, V
312.3, 3403, 4, FS, V
312.3, 3413, 4, FS, V
312.3, 3426, 4, FS, V
312.4, 355, 0, FS, V
312.4, 360, 0, FS, V
312.4, 378, 0, FS, V
312.4, 1128, 1, FS, V
312.4, 1813, 2, RS, V
312.4, 1948, 2, IB, V
312.4, 2561, 3, RS, V
312.4, 2641, 3, FS, V
312.4, 3411, 4, FS, V
312.5, 357, 0, FS, V
312.5, 401, 0, IB, V
312.5, 417, 0, IB, V
312.5, 1057, 1, RS, V
312.5, 1183, 1, IB, V
312.5, 1190, 1, IB, V
312.5, 1881, 2, FS, V
312.5, 1890, 2, FS, V
312.5, 2700, 3, IB, V
312.5, 3471, 4, IB, V
312.6, 407, 0, IB, V
312.6, 2652, 3, FS, V
312.6, 2664, 3, FS, V
312.6, 2688, 3, IB, V
312.6, 3407, 4, FS, V
312.6, 3422, 4, FS, V
312.7, 384, 0, FS, V
312.7, 1063, 1, RS, V
312.7, 1141, 1, FS, V
312.7, 2559, 3, RS, V
312.7, 2612, 3, RS, V
312.7, 2643, 3, FS, V
312.7, 2648, 3, FS, V
312.7, 2663, 3, FS, V
312.8, 403, 0, IB, V
312.8, 1092, 1, RS, V
312.8, 1118, 1, FS, V
312.8, 1938, 2, IB, V
312.8, 2650, 3, FS, V
312.8, 2695, 3, IB, V
312.8, 3389, 4, RS, V
312.9, 365, 0, FS, V
312.9, 383, 0, FS, V
312.9, 430, 0, IB, V
312.9, 1148, 1, LTS, V
312.9, 1184, 1, IB, V
312.9, 1880, 2, FS, V
312.9, 1882, 2, FS, V
312.9, 1883, 2, FS, V
312.9, 2625, 3, RS, V
312.9, 2644, 3, FS, V
312.9, 3399, 4, FS, V
313, 341, 0, RS, V
313, 1145, 1, FS, V
