120.4, 1062, V
120.4, 1081, V
120.4, 1107, V
120.4, 1412, III
120.4, 1469, III
120.5, 1402, III
120.6, 1063, V
120.6, 1386, III
120.8, 1424, III
121, 1363, III
121.1, 1051, V
121.1, 1382, III
121.3, 1426, III
121.3, 1466, III
121.4, 1307, III
121.4, 1379, III
121.5, 1351, III
121.9, 1407, III
122, 1435, III
122.1, 1383, III
122.1, 1455, III
122.2, 1431, III
122.4, 1346, III
122.5, 1341, III
122.6, 1343, III
122.7, 1317, III
123.1, 1410, III
123.2, 1113, V
123.4, 1396, III
123.8, 1438, III
124.1, 1044, V
124.1, 1105, V
124.1, 1350, III
124.3, 1069, V
124.4, 1036, V
124.4, 1097, V
124.4, 1408, III
124.5, 1054, V
124.6, 1084, V
124.6, 1086, V
124.6, 1335, III
124.6, 1387, III
124.6, 1405, III
124.7, 1047, V
124.7, 1067, V
124.7, 1380, III
124.8, 1058, V
124.8, 1080, V
124.8, 1094, V
124.8, 1099, V
124.8, 1104, V
124.9, 1073, V
124.9, 1077, V
125, 1065, V
125, 1090, V
125, 1429, III
125.1, 988, VI
125.1, 1055, V
125.1, 1091, V
125.1, 1111, V
125.2, 1072, V
125.2, 1074, V
125.3, 1037, V
125.3, 1048, V
125.3, 1052, V
125.3, 1057, V
125.3, 1085, V
125.4, 1035, V
125.4, 1038, V
125.4, 1040, V
125.4, 1056, V
125.4, 1102, V
125.4, 1106, V
125.4, 1108, V
125.4, 1352, III
125.5, 1071, V
125.5, 1112, V
125.6, 1046, V
125.6, 1059, V
125.6, 1060, V
125.6, 1088, V
125.6, 1092, V
125.6, 1093, V
125.6, 1098, V
125.6, 1101, V
125.6, 1110, V
125.7, 1033, V
125.7, 1076, V
125.7, 1087, V
125.7, 1089, V
125.8, 1034, V
125.8, 1049, V
125.8, 1096, V
125.9, 1050, V
125.9, 1053, V
125.9, 1066, V
125.9, 1075, V
125.9, 1079, V
125.9, 1082, V
125.9, 1103, V
126, 1045, V
126.1, 1043, V
126.1, 1064, V
126.1, 1070, V
126.1, 1078, V
126.1, 1095, V
126.2, 1039, V
126.2, 1042, V
126.2, 1083, V
126.3, 1100, V
126.4, 1061, V
126.5, 1109, V
126.6, 1068, V
126.7, 1041, V
126.7, 1062, V
126.7, 1081, V
126.7, 1107, V
126.8, 1374, III
126.9, 1063, V
127.4, 1051, V
127.8, 1319, III
128.1, 826, VI
129.3, 835, VI
129.5, 788, VI
129.5, 1113, V
129.9, 814, VI
130.4, 1044, V
130.4, 1105, V
130.6, 1069, V
130.7, 1036, V
130.7, 1097, V
130.8, 956, VI
130.8, 1054, V
130.9, 825, VI
130.9, 1084, V
130.9, 1086, V
131, 1047, V
131, 1067, V
131.1, 1058, V
131.1, 1080, V
131.1, 1094, V
131.1, 1099, V
131.1, 1104, V
131.2, 1073, V
131.2, 1077, V
131.3, 1065, V
131.3, 1090, V
131.4, 792, VI
131.4, 914, VI
131.4, 1055, V
131.4, 1091, V
131.4, 1111, V
131.6, 832, VI
131.6, 876, VI
131.6, 1048, V
131.6, 1052, V
131.6, 1057, V
131.6, 1085, V
131.7, 1035, V
131.7, 1038, V
131.7, 1040, V
131.7, 1056, V
131.7, 1108, V
131.8, 1112, V
131.9, 852, VI
131.9, 951, VI
131.9, 1092, V
131.9, 1110, V
132, 820, VI
132, 1033, V
132, 1076, V
132, 1087, V
132.1, 799, VI
132.1, 807, VI
132.1, 1049, V
132.2, 893, VI
132.2, 1079, V
132.2, 1103, V
132.2, 1342, III
132.3, 1096, V
132.4, 1043, V
132.4, 1064, V
132.4, 1078, V
132.4, 1088, V
132.5, 1039, V
132.5, 1442, III
132.7, 862, VI
132.7, 902, VI
132.7, 1061, V
132.9, 1045, V
133, 970, VI
133, 1347, III
133.2, 941, VI
133.7, 793, VI
133.7, 944, VI
133.9, 810, VI
134, 942, VI
134.4, 778, VI
134.6, 811, VI
135, 989, VI
135.1, 877, VI
135.1, 918, VI
135.4, 819, VI
135.5, 980, VI
135.7, 821, VI
135.9, 784, VI
136, 795, VI
136.1, 1360, III
136.5, 940, VI
136.7, 833, VI
136.7, 1315, III
137, 1097, V
137.9, 848, VI
138, 880, VI
138.2, 1466, III
138.5, 766, VI
138.7, 1313, III
138.8, 1358, III
139.3, 798, VI
139.3, 964, VI
139.6, 1405, III
140.2, 836, VI
140.4, 808, VI
140.6, 853, VI
140.9, 951, VI
141.1, 924, VI
141.2, 812, VI
141.2, 878, VI
141.4, 824, VI
141.5, 837, VI
141.7, 896, VI
142.1, 847, VI
142.1, 910, VI
142.5, 926, VI
142.8, 958, VI
142.9, 922, VI
143.1, 768, VI
143.2, 802, VI
143.7, 946, VI
144, 1428, III
144.3, 839, VI
144.4, 1406, III
145.2, 786, VI
145.4, 855, VI
145.9, 917, VI
146.4, 968, VI
147.6, 983, VI
151.4, 906, VI
199.2, 1248, IV
202.3, 1262, IV
202.9, 1233, IV
210.4, 1221, IV
211.2, 1226, IV
221, 1215, IV
244.9, 1229, IV
330.8, 921, VI
542.5, 1345, III
560.5, 1064, V
708, 830, VI
808.8, 845, VI
861.8, 1226, IV
878, 792, VI
