0,-1.83039,0,-2.42987,0,0
0.1,-0.12089,-7.46293,-4.18932,0,0
0.2,-5.48515,0,0,0,0
0.3,0,-5.03765,0,0,0
0.4,0,-3.10391,0,0,0
0.5,0,0,-11.23523,0,0
0.6,-0.57583,-14.18553,0,0,0
0.7,0,-0.0075,-1.06621,0,0
0.8,-3.75652,0,-1.22131,0,0
0.9,0,-0.59962,-13.92289,0,0
1,0,-11.83233,-3.12281,0,0
1.1,-3.53549,0,0,0,0
1.2,-9.49662,-0.49686,-3.22637,0,0
1.3,-4.0947,0,-3.45397,0,0
1.4,0,0,0,0,0
1.5,-0.55741,0,-4.47059,0,0
1.6,0,0,-14.45661,0,0
1.7,-10.99094,-2.62398,-0.94887,0,0
1.8,-11.41411,0,-6.70231,0,0
1.9,0,-1.14643,-7.91185,0,0
2,0,-1.02894,-1.86239,0,0
2.1,0,0,0,0,0
2.2,0,0,-6.21796,0,0
2.3,0,-2.2975,-5.92533,0,0
2.4,0,-6.55885,-3.25809,0,0
2.5,-2.96804,-3.76783,-4.59592,0,0
2.6,-7.67761,-1.48708,-1.90245,0,0
2.7,-1.22366,0,0,0,0
2.8,-0.01651,-2.04208,0,0,0
2.9,-5.42352,0,-1.87951,0,0
3,-5.97898,0,0,0,0
3.1,-0.87024,0,0,0,0
3.2,-1.36573,-1.792,-12.26748,0,0
3.3,0,0,0,0,0
3.4,0,-1.39663,0,0,0
3.5,0,-3.75324,-1.39373,0,0
3.6,0,-3.69912,-10.28449,0,0
3.7,-3.46862,-5.07622,-5.48493,0,0
3.8,-6.63611,-0.08795,-7.2901,0,0
3.9,0,0,0,0,0
4,-5.99661,-5.08143,0,0,0
4.1,-4.28777,-7.20448,-7.76933,0,0
4.2,0,-3.49068,-0.41209,0,0
4.3,0,-3.06222,0,0,0
4.4,-1.90188,0,0,0,0
4.5,-7.3996,-5.1601,-1.72698,0,0
4.6,0,-6.39641,0,0,0
4.7,-1.86175,-6.31871,0,0,0
4.8,-6.2678,0,-5.46202,0,0
4.9,0,0,0,0,0
5,-2.93968,-8.60007,0,0,0
5.1,-1.54435,-9.25535,0,0,0
5.2,-6.19137,-3.85659,0,0,0
5.3,-0.2921,-4.67618,0,0,0
5.4,-6.42884,0,-1.93009,0,0
5.5,-2.22794,0,-5.26381,0,0
5.6,-1.88016,-0.12252,-4.55461,0,0
5.7,-7.8186,-4.96003,0,0,0
5.8,-6.73564,-3.85582,0,0,0
5.9,-14.13421,-3.62168,0,0,0
6,-2.4268,0,0,0,0
6.1,0,-6.43759,-7.31426,0,0
6.2,-20.1247,0,-8.19719,0,0
6.3,-3.68604,0,0,0,0
6.4,-6.27415,0,-13.80347,0,0
6.5,0,-2.94517,-3.8079,0,0
6.6,-0.29435,0,0,0,0
6.7,-7.85898,-1.73227,0,0,0
6.8,-12.45487,-5.39258,0,0,0
6.9,0,0,0,0,0
7,0,0,0,0,0
7.1,-4.04471,0,0,0,0
7.2,0,-2.77523,0,0,0
7.3,0,-10.18445,0,0,0
7.4,-3.3908,0,-1.35275,0,0
7.5,0,0,-5.19685,0,0
7.6,-6.6051,0,-13.79538,0,0
7.7,0,-1.39521,0,0,0
7.8,0,0,0,0,0
7.9,0,0,-1.72348,0,0
8,0,0,-5.90739,0,0
8.1,-8.4169,0,-5.60454,0,0
8.2,-8.54618,-3.93977,0,0,0
8.3,-3.35584,0,0,0,0
8.4,-1.15302,-3.89112,0,0,0
8.5,0,-0.0081,0,0,0
8.6,0,-3.66057,0,0,0
8.7,0,-3.46341,-2.19329,0,0
8.8,-12.95695,-0.02783,-0.31992,0,0
8.9,-4.60916,-4.12772,-1.16364,0,0
9,0,-0.03786,0,0,0
9.1,0,-0.74167,0,0,0
9.2,0,-2.98174,-7.84993,0,0
9.3,0,-0.39373,-3.47524,0,0
9.4,-2.15636,-2.01721,-3.68451,0,0
9.5,-4.41025,-0.5679,-0.37964,0,0
9.6,-0.79851,-0.05752,-0.00941,0,0
9.7,-1.78215,-0.05967,-0.01787,0,0
9.8,0,-3.4185,-3.09961,0,0
9.9,-2.59059,-0.06327,-5.41908,0,0
10,-1.97582,-0.06476,-1.70834,0,0
10.1,-6.4852,-0.06608,-3.70628,0,0
10.2,-4.36783,-0.06723,-0.04893,0,0
10.3,0,-20.95246,-0.05336,0,0
10.4,-5.69609,-0.0691,-13.08689,0,0
10.5,0,-0.10878,-2.19574,0,0
10.6,-10.73777,-9.08595,-0.06401,0,0
10.7,-2.27482,-1.98926,-0.06683,0,0
10.8,-2.93866,-0.20527,-3.7375,0,0
10.9,-0.47234,-0.23107,-0.07154,0,0
11,0,-9.42515,-2.99067,0,0
11.1,0,-10.13673,-8.2586,0,0
11.2,-6.53558,-4.5684,-0.07676,0,0
11.3,0,-11.66265,-0.0781,0,0
11.4,-16.26579,-0.32464,-3.70484,0,0
11.5,-2.82522,-7.13773,-0.08028,0,0
11.6,-5.92203,-0.34938,-0.08115,0,0
11.7,-7.28431,-0.3597,-6.67259,0,0
11.8,0,-0.77068,-0.08253,0,0
11.9,-0.7981,-3.28818,-3.53109,0,0
12,-3.68942,-0.58436,-7.94887,0,0
12.1,0,-0.39006,-0.08386,0,0
12.2,-6.40599,-0.39542,-0.08414,0,0
12.3,-17.05593,-4.13579,-10.70913,0,0
12.4,-4.41889,-0.40406,-0.0845,0,0
12.5,0,-6.03659,-0.0846,0,0
12.6,-0.71736,-0.41033,-0.08464,0,0
12.7,-5.53163,-0.41272,-0.08465,0,0
12.8,0,-0.41467,-0.08461,0,0
12.9,0,-6.79309,-0.08453,0,0
13,0,-3.81061,-0.08442,0,0
13.1,0,-4.04784,-0.87284,0,0
13.2,-1.70979,-6.65135,-0.08412,0,0
13.3,0,-6.43981,-5.199,0,0
13.4,0,-3.89646,-0.08373,0,0
13.5,-3.28216,-0.41929,-0.0835,0,0
13.6,0,-5.28072,-8.11455,0,0
13.7,0,-0.41854,-0.92321,0,0
13.8,0,-2.51022,-0.77742,0,0
13.9,0,-0.41718,-0.08244,0,0
14,-6.28924,-0.41631,-0.08214,0,0
14.1,-0,-0.41533,-0.08184,0,0
14.2,-0.00931,-1.63726,-0.08153,0,0
14.3,-0.01769,-0.41308,-3.26806,0,0
14.4,-9.65199,-5.00223,-18.51784,0,0
14.5,-0.21174,-1.07677,-3.75348,0,0
14.6,-2.34876,-0.40912,-4.11397,0,0
14.7,-8.81481,-1.18355,-4.17107,0,0
14.8,-2.48969,-0.40619,-4.86945,0,0
14.9,-0.05282,-0.40466,-1.26455,0,0
15,-0.05674,-0.40308,-13.00737,0,0
15.1,-3.77642,-0.40148,-3.37188,0,0
15.2,-0.06337,-0.39984,-0.0781,0,0
15.3,-1.83751,-0.39817,-0.07775,0,0
15.4,-0.24201,-0.43258,-11.93696,0,0
15.5,-15.38609,-0.46334,-12.02876,0,0
15.6,-0.07277,-9.54601,-7.95023,0,0
15.7,-0.07448,-0.51534,-0.0763,0,0
15.8,-0.07599,-0.53716,-8.59118,0,0
15.9,-2.7607,-0.55655,-4.56406,0,0
16,-0.07847,-3.1869,-0.14784,0,0
16.1,-0.07947,-1.85946,-0.07486,0,0
16.2,-8.80419,-5.5559,-6.79668,0,0
16.3,-5.86137,-6.334,-0.07414,0,0
16.4,-0.0817,-6.77526,-0.07378,0,0
16.5,-0.08223,-0.63348,-1.58592,0,0
16.6,-0.76262,-0.64128,-0.07306,0,0
16.7,-0.77376,-7.62602,-6.73601,0,0
16.8,-0.81158,-7.73295,-11.9971,0,0
16.9,-0.0835,-0.6586,-0.072,0,0
17,-0.08365,-4.02012,-0.07164,0,0
17.1,-6.41372,-11.87159,-0.07129,0,0
17.2,-0.08379,-13.1979,-0.07094,0,0
17.3,-2.78968,-0.67081,-3.6236,0,0
17.4,-0.08376,-1.52759,-0.07024,0,0
17.5,-0.08368,-2.58208,-5.34379,0,0
17.6,-0.08358,-7.05528,-0.06955,0,0
17.7,-0.08344,-0.67445,-0.06921,0,0
17.8,-0.08328,-0.70943,-0.06886,0,0
17.9,-0.08309,-5.9018,-3.71825,0,0
18,-3.10132,-11.20063,-2.72906,0,0
18.1,-0.08266,-3.71008,-3.3016,0,0
18.2,-0.08242,-0.81463,-0.06751,0,0
18.3,-0.08216,-0.83383,-7.09312,0,0
18.4,-13.61011,-0.85071,-0.06684,0,0
18.5,-0.08161,-0.86551,-7.31329,0,0
18.6,-7.35058,-0.87843,-1.04239,0,0
18.7,-1.44885,-0.88964,-0.07021,0,0
18.8,-0.08071,-0.89931,-7.6113,0,0
18.9,-0.08039,-0.90759,-0.09977,0,0
19,-15.21328,-13.32905,-1.44517,0,0
19.1,-3.35954,-3.76376,-4.45024,0,0
19.2,-0.0794,-0.92537,-8.71218,0,0
19.3,-0.07906,-12.25657,-6.65759,0,0
19.4,-0.07872,-7.63856,-0.15824,0,0
19.5,-8.46216,-0.93478,-0.16649,0,0
19.6,-0.07802,-10.88022,-0.17384,0,0
19.7,-2.31756,-0.93752,-8.12574,0,0
19.8,-0.07732,-0.93803,-0.18617,0,0
