0,-0.00587,0.002618
0.09,-0.000377,0.007196
0.18,-0.006887,0.009586
0.27,-0.012431,0.004398
0.36,0.001861,0.005212
0.45,0.001556,-0.002316
0.54,0.004964,-0.001654
0.63,0.002624,-0.00318
0.72,0.005472,0.006941
0.81,0.006642,0.00389
0.9,-0.005056,0.00272
0.99,0.001556,0.003432
1.08,0.006897,0.000533
1.17,0.005167,-0.004554
1.26,-0.001241,0.003076
1.35,-0.004446,-0.001044
1.44,-0.003785,0.000278
1.53,-0.006684,0.00094
1.62,0.004862,0.000024
1.71,-0.000936,0.000889
1.8,-0.002259,0.000024
1.89,-0.005565,-0.003994
1.98,-0.004242,-0.004706
2.07,-0.007497,-0.004096
2.16,0.002878,-0.008012
2.25,0.009745,-0.002214
2.34,0.010203,-0.01142
2.43,0.009592,0.001753
2.52,-0.009329,-0.003129
2.61,0.00003,0.000838
2.7,-0.007904,-0.001807
2.79,-0.005565,-0.002316
2.88,-0.010702,-0.000942
2.97,-0.009329,-0.003079
3.06,-0.001394,-0.006181
3.15,-0.000377,-0.002367
3.24,0.000234,-0.006792
3.33,-0.000733,-0.003485
3.42,0.000946,-0.007097
3.51,0.011983,-0.00786
3.6,0.009999,-0.008063
3.69,0.001861,-0.006537
3.78,-0.000326,0.000075
3.87,0.004862,0.009383
3.96,0.00532,0.000889
4.05,0.007456,0.002415
4.14,0.01005,0.009281
4.23,0.003997,0.003737
4.32,0.007609,-0.000637
4.41,0.003184,0.001957
4.5,-0.004446,0.004296
4.59,-0.005666,0.010654
4.68,0.00827,-0.000129
4.77,-0.002004,-0.007453
4.86,0.008473,0.000838
4.95,-0.000275,0.00628
5.04,-0.004141,0.007857
5.13,-0.00531,0.000126
5.22,0.001403,0.002821
5.31,-0.000072,0.007755
5.4,-0.003988,0.005161
5.49,0.001149,0.011214
5.58,-0.012533,-0.000281
5.67,-0.009583,-0.004401
5.76,-0.005005,-0.000841
5.85,0.004811,0.001194
5.94,0.001912,-0.003842
6.03,-0.003835,0.000533
6.12,0.008677,-0.004503
6.21,-0.002055,-0.003435
6.3,-0.001445,-0.013709
6.39,0.002777,-0.007707
6.48,0.00415,-0.003231
6.57,-0.00236,-0.003435
6.66,-0.008973,0.000126
6.75,-0.008057,0.003483
6.84,0.001149,-0.001502
6.93,0.003031,-0.000841
7.02,-0.000428,0.000889
7.11,-0.000275,-0.008114
7.2,0.001709,-0.008928
7.29,-0.005921,-0.010199
