0,-0.011999,0.021996
0.09,0.000462,0.004804
0.18,-0.003963,0.004601
0.27,0.016891,0.000328
0.36,0.012161,-0.007861
0.45,0.00092,-0.006284
0.54,-0.007421,-0.0072
0.63,0.004073,0.00694
0.72,0.006362,-0.002876
0.81,0.00092,0.005109
0.9,0.003514,-0.00135
0.99,0.006922,0.002108
1.08,0.000259,0.000938
1.17,0.006617,0.002007
1.26,-0.005387,-0.000537
1.35,-0.006506,0.002413
1.44,-0.004726,-0.000638
1.53,-0.001827,-0.004148
1.62,-0.002946,0.007652
1.71,-0.00498,0.01401
1.8,-0.007828,0.006279
1.89,-0.000097,-0.003995
1.98,0.006057,-0.012032
2.07,-0.001216,-0.004707
2.16,-0.003963,-0.00191
2.25,-0.011796,-0.005318
2.34,-0.019069,0.007957
2.43,0.000157,0.003482
2.52,-0.016831,0.004245
2.61,-0.01439,-0.002825
2.7,-0.010626,-0.009844
2.79,0.015263,-0.013557
2.88,0.009719,-0.007149
2.97,0.000615,-0.005775
3.06,-0.005489,-0.0043
3.15,0.00682,0.000074
3.24,-0.003302,-0.002012
3.33,-0.002742,0.002922
3.42,0.011855,0.004499
3.51,0.000767,0.001396
3.6,-0.002539,0.000176
3.69,0.002141,-0.002113
3.78,0.000462,0.00867
3.87,0.015263,0.002719
3.96,0.004226,0.012484
4.05,-0.005133,-0.000842
4.14,-0.002844,-0.006182
4.23,-0.00971,-0.007708
4.32,-0.007778,-0.005165
4.41,-0.01322,-0.001859
4.5,-0.003607,-0.005877
4.59,0.001022,0.003227
4.68,-0.000962,0.001447
4.77,-0.004421,-0.007505
4.86,0.00565,-0.007657
4.95,-0.000809,-0.003232
5.04,0.006261,-0.002571
5.13,0.00209,0.002769
5.22,-0.022273,0.012433
5.31,0.003311,0.0075
5.4,0.001174,-0.002622
5.49,0.001988,-0.001706
5.58,0.008346,-0.005775
5.67,0.002293,0.00399
5.76,-0.003912,0.006635
5.85,-0.008642,-0.004046
5.94,-0.010626,0.012281
6.03,-0.01851,0.024996
6.12,-0.001521,0.005618
6.21,0.007736,0.001447
6.3,0.00448,-0.009183
6.39,0.011601,0.000125
6.48,0.021112,0.003024
6.57,0.026809,-0.001452
6.66,0.00977,-0.004148
6.75,0.006006,0.00338
6.84,0.00977,0.005567
6.93,0.006108,-0.001706
7.02,-0.012813,-0.009387
7.11,-0.001064,-0.005928
7.2,-0.00259,-0.007098
7.29,-0.005997,0.008364
7.38,0.003209,-0.001961
7.47,0.008193,-0.011116
7.56,0.005498,-0.012845
7.65,0.006362,-0.003894
7.74,0.004175,-0.012947
7.83,-0.010422,-0.005674
7.92,0.000564,0.006076
8.01,0.001123,0.006635
8.1,-0.000606,0.013196
8.19,0.017603,0.011976
8.28,0.002904,0.010399
8.37,0.00326,0.00399
8.46,0.004582,0.003787
8.55,0.010838,0.002871
8.64,0.000717,0.000989
8.73,0.014958,0.000176
8.82,0.00743,-0.000587
8.91,-0.002234,0.001803
9,0.010228,-0.007149
9.09,0.009974,-0.00898
9.18,-0.006913,-0.002368
9.27,0.002751,0.002159
9.36,0.013941,-0.001859
9.45,0.022282,-0.012337
9.54,0.006769,0.006482
9.63,0.003565,-0.001554
9.72,-0.006404,-0.009183
9.81,-0.009456,-0.012184
9.9,-0.000097,-0.003181
9.99,-1.951035,-2.054725
10.08,3.07699,0.436119
10.17,0.845799,3.693616
10.26,0.044662,1.120527
10.35,-0.134273,3.914462
10.44,-0.153652,1.728132
10.53,-0.134019,0.663628
10.62,-0.102687,0.264966
10.71,-0.080002,0.081098
10.8,-0.046789,0.028252
10.89,-0.052181,0.004448
10.98,-0.052994,-0.006284
11.07,-0.024867,-0.003487
11.16,-0.001979,-0.001249
11.25,0.007837,-0.032885
11.34,0.008855,-0.043872
11.43,0.024571,-0.031868
11.52,0.018264,-0.020932
11.61,0.013687,-0.02256
11.7,-0.016628,-0.064064
11.79,-0.042517,-0.10745
11.88,-0.035192,-0.152616
11.97,-0.046535,-0.197731
12.06,-0.070847,-0.219042
12.15,-0.103755,-0.26136
12.24,-0.11581,-0.291064
12.33,-0.135646,-0.316037
12.42,-0.156144,-0.344775
12.51,-0.153652,-0.357948
12.6,-0.127356,-0.345589
12.69,-0.135239,-0.303169
12.78,-0.172928,-0.277331
12.87,-0.21545,-0.282316
12.96,-0.223893,-0.294319
13.05,-0.225317,-0.339739
13.14,-0.209295,-0.388262
13.23,-0.186,-0.421171
13.32,-0.174353,-0.430631
13.41,-0.15884,-0.444059
13.5,-0.153906,-0.475034
13.59,-0.131526,-0.493548
13.68,-0.156195,-0.502958
13.77,-0.146887,-0.496854
13.86,-0.155533,-0.508654
13.95,-0.149227,-0.509926
14.04,-0.152278,-0.531949
14.13,-0.170436,-0.522031
14.22,-0.139664,-0.49955
14.31,-0.151159,-0.492429
14.4,-0.166418,-0.515317
14.49,-0.190629,-0.528643
14.58,-0.202734,-0.563993
14.67,-0.213415,-0.589271
14.76,-0.2184,-0.609922
14.85,-0.238846,-0.636879
14.94,-0.242966,-0.651426
15.03,-0.240474,-0.669126
15.12,-0.242814,-0.691861
15.21,-0.226538,-0.725126
15.3,-0.232692,-0.758898
15.39,-0.261633,-0.765307
15.48,-0.27796,-0.789975
15.57,-0.255529,-0.802691
15.66,-0.258835,-0.818815
15.75,-0.263464,-0.836464
15.84,-0.2862,-0.816984
15.93,-0.296728,-0.799894
16.02,-0.294134,-0.802793
16.110001,-0.303086,-0.767799
16.200001,-0.308986,-0.751625
16.290001,-0.296677,-0.719531
16.379999,-0.292913,-0.70295
16.469999,-0.298864,-0.682554
16.559999,-0.297491,-0.645983
16.65,-0.289404,-0.610685
16.74,-0.297389,-0.593391
16.83,-0.29215,-0.577319
16.92,-0.289302,-0.557432
17.01,-0.285894,-0.517759
17.1,-0.271551,-0.505602
17.190001,-0.276637,-0.499601
17.280001,-0.274196,-0.457842
17.370001,-0.272161,-0.424884
17.459999,-0.263311,-0.397875
17.549999,-0.263718,-0.371681
17.639999,-0.247239,-0.342893
17.73,-0.25909,-0.301542
17.82,-0.244187,-0.272448
17.91,-0.250545,-0.262123
18,-0.230556,-0.243609
18.09,-0.22725,-0.212176
18.18,-0.232539,-0.190661
18.27,-0.227148,-0.170062
18.360001,-0.216111,-0.146716
18.450001,-0.228623,-0.131355
18.540001,-0.216467,-0.109891
18.629999,-0.211381,-0.082324
18.719999,-0.224452,-0.068336
18.809999,-0.217789,-0.066658
18.9,-0.209194,-0.048958
18.99,-0.204768,-0.014473
19.08,-0.207006,-0.009488
19.17,-0.204006,0.002769
19.26,-0.195969,0.019656
19.35,-0.182033,0.037763
19.440001,-0.18895,0.042341
19.530001,-0.185186,0.034406
19.620001,-0.188543,0.051801
19.709999,-0.177913,0.058668
19.799999,-0.170487,0.06528
19.889999,-0.176387,0.075198
19.98,-0.180049,0.086439
20.07,-0.158534,0.090406
20.16,-0.154058,0.098544
20.25,-0.151007,0.093814
20.34,-0.143581,0.103783
20.43,-0.138138,0.117617
20.52,-0.133968,0.117821
20.610001,-0.143326,0.111921
20.700001,-0.141445,0.12306
20.790001,-0.125881,0.107953
20.879999,-0.131577,0.131503
20.969999,-0.123287,0.113141
21.059999,-0.118455,0.105766
21.15,-0.127813,0.110954
21.24,-0.12349,0.11187
21.33,-0.114436,0.118584
21.42,-0.114386,0.124331
21.51,-0.119116,0.131655
21.6,-0.101517,0.123009
21.690001,-0.115149,0.121788
21.780001,-0.119319,0.117668
21.870001,-0.09694,0.118635
21.959999,-0.087225,0.120822
22.049999,-0.10991,0.112328
22.139999,-0.096228,0.116651
22.23,-0.099635,0.113396
22.32,-0.103704,0.120313
22.41,-0.100093,0.131299
22.5,-0.096838,0.111972
22.59,-0.079138,0.124229
22.68,-0.085496,0.133232
22.77,-0.082902,0.13664
22.860001,-0.086004,0.122958
22.950001,-0.080613,0.112887
23.040001,-0.085343,0.124026
23.129999,-0.074611,0.126366
23.219999,-0.084834,0.129112
23.309999,-0.076493,0.123161
23.4,-0.066676,0.12306
23.49,-0.066422,0.107394
23.58,-0.078833,0.119143
23.67,-0.056046,0.104698
23.76,-0.054927,0.104444
23.85,-0.036261,0.106377
23.940001,-0.0474,0.128654
24.030001,-0.062862,0.115837
24.120001,-0.060878,0.110853
24.209999,-0.057521,0.100019
24.299999,-0.057267,0.106122
24.389999,-0.047756,0.117516
24.48,-0.056199,0.122195
24.57,-0.0504,0.126467
24.66,-0.039465,0.095085
24.75,-0.034328,0.098188
24.84,-0.042212,0.103783
24.93,-0.028479,0.102002
25.02,-0.037685,0.095085
25.110001,-0.040991,0.086032
25.200001,-0.02446,0.086133
25.290001,-0.028784,0.092949
25.379999,-0.019374,0.093763
25.469999,-0.010473,0.086489
25.559999,-0.028021,0.092695
25.65,-0.037329,0.097628
25.74,-0.03916,0.090406
25.83,-0.045924,0.079776
25.92,-0.041296,0.08476
26.01,-0.044755,0.092186
26.1,-0.045874,0.088422
26.190001,-0.040889,0.087761
26.280001,-0.049841,0.08532
26.370001,-0.045212,0.091423
26.459999,-0.025986,0.091525
26.549999,-0.030106,0.094678
26.639999,-0.037583,0.097577
26.73,-0.03621,0.085676
26.82,-0.024715,0.083946
26.91,-0.022629,0.076063
27,-0.03443,0.05526
27.09,-0.026953,0.076469
27.18,-0.041805,0.082675
27.27,-0.039821,0.085981
27.360001,-0.048366,0.079013
